title,press,time,url
"김준수 웍스피어 CHRO ""청년층 고용불안, 직무전환·역량재설계 지원책 중요""","지디넷코리아","2026-04-28","https://zdnet.co.kr/view/?no=20260428095231"
"웍스피어, 국가AI전략위 포럼 참여 “청년 고용, 문제는 미스매치”","서울경제","2026-04-28","https://www.sedaily.com/article/20037894"
"자이언트스텝, 라스베이거스 스피어에 글로벌 콘텐츠 잇따라 선보여","뉴시스","2026-04-28","https://www.newsis.com/view/?id=NISX20260428_0002715678"
"웍스피어, 'AI 전환기 인재와 교육체계 대전환' 포럼 참여","한스경제","2026-04-28","http://www.hansbiz.co.kr/news/articleView.html?idxno=835821"
"자이언트스텝, MSG 스피어 공식 벤더로 글로벌 콘텐츠 역량 입증","블로터","2026-04-28","https://www.bloter.net/news/articleView.html?idxno=615432"
